"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo","mat60","mat30","mat45"
2148,106.856679356735,66.998405149944,7.15274177560763,9,1958,49.3333,10.8,"49.3333 10.8","1950-1970",130,2.47786879707433,4.98015613868483,6.5492220758357
2568,118.839344369535,104.847009529084,8.80951593212423,9,1959,49.3333,10.8,"49.3333 10.8","1950-1970",105,8.16918014527344,5.80749987019226,8.28923894515585
2532,120.470366248777,67.406454662933,7.23290306413847,9,1960,49.3333,10.8,"49.3333 10.8","1950-1970",110,6.72549165295223,6.0445311148942,3.86630426140745
2016,110.156949353377,87.6481101756123,8.07467723887173,9,1961,49.3333,10.8,"49.3333 10.8","1950-1970",100,8.98180307792958,3.66078116817516,3.29511103745964
1908,104.648564696456,33.29098574705,4.90693537419241,9,1962,49.3333,10.8,"49.3333 10.8","1950-1970",118,4.68573760018363,7.99281232134672,4.10032599530709
1584,88.7609728235624,100.757342271784,8.45467723037807,9,1963,49.3333,10.8,"49.3333 10.8","1950-1970",122,5.6030326616477,9.88968727894826,6.07391290771572
1968,110.299953049262,112.481146398758,8.50661271308819,9,1964,49.3333,10.8,"49.3333 10.8","1950-1970",118,5.36229496211058,5.30671863138559,4.17333324005206
2184,114.634478896585,53.7624480646481,7.57951595961687,9,1965,49.3333,10.8,"49.3333 10.8","1950-1970",129,4.64598350271155,5.79953112037037,4.06880425688122
2208,117.394516535461,68.9085227878684,6.93822565137018,9,1966,49.3333,10.8,"49.3333 10.8","1950-1970",117,6.60065559016877,5.42124987882562,3.42076079310525
2148,110.481712100066,61.3213711145283,7.10435467991497,9,1967,49.3333,10.8,"49.3333 10.8","1950-1970",122,6.19122936981196,10.0240622759447,6.8396665137882
1680,100.134232922061,73.8596748935736,7.2135482258614,9,1968,49.3333,10.8,"49.3333 10.8","1950-1970",113,6.34991789085516,6.28249985957518,3.50891296504794
1656,93.608572759883,96.6350664310327,7.90467724267153,9,1969,49.3333,10.8,"49.3333 10.8","1950-1970",127,5.04868841174318,6.22656236082548,4.41086946662677
1764,98.8297042235075,73.7146396519255,6.69661275354484,9,1970,49.3333,10.8,"49.3333 10.8","1950-1970",133,3.67631139323787,4.94609363944619,3.50099992174655
2568,127.884923906875,48.0764124566721,6.35193534189415,10,1951,49.4,11.4,"49.4 11.4","1950-1970",115,4.92942611932693,4.94312488951255,3.51260861713925
2052,111.289246685298,156.23176331237,8.66870948365859,10,1952,49.4,11.4,"49.4 11.4","1950-1970",109,6.61959001597506,8.73468730476452,4.55866656477253
2088,104.247011968396,91.0410768654291,8.44032239198925,10,1953,49.4,11.4,"49.4 11.4","1950-1970",96,7.58147524037688,4.88906239072094,6.72489115403479
2160,114.914136343342,44.1751368130903,6.35306437412697,10,1954,49.4,11.4,"49.4 11.4","1950-1970",126,5.3258195530898,7.35406233562389,2.63630428890009
1632,96.8458277119192,86.4117962016056,7.30999983660877,10,1955,49.4,11.4,"49.4 11.4","1950-1970",124,3.72836057240235,8.66203105638851,3.08577770880527
1908,99.217350051485,82.784880527141,7.49112886481828,10,1956,49.4,11.4,"49.4 11.4","1950-1970",128,4.11139335072615,7.31593733647605,6.60847811315857
2556,124.872732540705,62.9935138142805,6.96387081208729,10,1957,49.4,11.4,"49.4 11.4","1950-1970",113,7.32040967244166,2.67906244011829,7.91086938839568
2064,105.551689173485,127.547171937402,8.75467722367255,10,1958,49.4,11.4,"49.4 11.4","1950-1970",125,2.20450814744671,4.50515614930191,6.3172220810213
2616,118.801893292326,100.385920351704,8.6548385162267,10,1959,49.4,11.4,"49.4 11.4","1950-1970",104,8.35581948536402,5.397968629346,8.17978242586326
2484,118.932118925746,89.2389913508206,8.35758045835481,10,1960,49.4,11.4,"49.4 11.4","1950-1970",107,6.50393428085524,5.75078112146002,3.92673904266532
1980,107.024536118583,103.371146163087,8.32725787838741,10,1961,49.4,11.4,"49.4 11.4","1950-1970",99,8.94803258688113,3.09515618081787,2.85077771405793
1800,99.6755220586368,141.166063017162,9.21177398764919,10,1962,49.4,11.4,"49.4 11.4","1950-1970",115,4.44885235957679,7.69468732801033,3.64456513592892
1692,88.3800459699514,119.898423247491,9.3824191451253,10,1963,49.4,11.4,"49.4 11.4","1950-1970",118,5.64090151326029,9.63734353458858,5.4945650945782
1968,107.590783463316,102.413445497322,8.26096755728847,10,1964,49.4,11.4,"49.4 11.4","1950-1970",111,4.98254087223809,4.7723436433298,3.66366658477734
2088,110.125933426582,59.9589800288118,7.59112886258311,10,1965,49.4,11.4,"49.4 11.4","1950-1970",123,4.13401630104016,5.12624988541938,3.50173905216481
2040,113.48688604833,113.259829123005,8.97354818652234,10,1966,49.4,11.4,"49.4 11.4","1950-1970",112,6.17557363245697,4.72843739431119,3.11141297393276
2208,108.770662946986,69.1831091136506,7.17080629133289,10,1967,49.4,11.4,"49.4 11.4","1950-1970",119,5.63647528385102,9.52640603706823,6.45511096682813
1656,97.7584136713826,129.437999287024,8.48709658449215,10,1968,49.4,11.4,"49.4 11.4","1950-1970",110,5.87139331138708,5.52218737656949,2.98956515056931
1656,93.0021496560721,148.84023548012,9.2769352765153,10,1969,49.4,11.4,"49.4 11.4","1950-1970",118,4.57393432399411,5.86624986887909,3.62239122338107
1824,97.0140710560251,142.475667666719,9.55161268973062,10,1970,49.4,11.4,"49.4 11.4","1950-1970",127,3.16696714232752,4.35031240276294,2.93788882322196
2256,121.059820081894,46.7954478451638,6.25370953763805,11,1951,49.4667,9.58333,"49.4667 9.58333","1950-1970",116,5.61999987438321,5.51468737673713,4.36945642407417
1980,106.629006473599,126.656472179961,7.51516112234564,11,1952,49.4667,9.58333,"49.4667 9.58333","1950-1970",103,7.60631130539553,8.68421855589258,5.86377764671213
1836,100.71798779337,77.2185890327673,6.89258049110011,11,1953,49.4667,9.58333,"49.4667 9.58333","1950-1970",93,7.70204900817365,5.50328112699208,6.81336941292671
2064,110.974546431904,38.1929647848183,5.95645147976616,11,1954,49.4667,9.58333,"49.4667 9.58333","1950-1970",124,6.08836051965224,7.46937483304646,3.14858688614534
1560,95.4362962247925,102.926026690809,7.91419337149109,11,1955,49.4667,9.58333,"49.4667 9.58333","1950-1970",122,4.26524580630367,8.920781050605,4.46277767802692
1752,94.4773944010811,84.6355961008414,7.46564499442015,11,1956,49.4667,9.58333,"49.4667 9.58333","1950-1970",123,5.23221299780502,7.83109357496141,7.03173897326316
2532,121.612123391186,57.2768959508145,6.75548371997091,11,1957,49.4667,9.58333,"49.4667 9.58333","1950-1970",108,7.68696704129765,3.29437492636498,8.23945633757293
1944,100.711984139405,55.5966974479971,6.41838695331206,11,1958,49.4667,9.58333,"49.4667 9.58333","1950-1970",123,2.71918026709044,5.26921863222378,7.0007776212982
2352,112.978382291365,96.4290489661341,8.45725787548168,11,1959,49.4667,9.58333,"49.4667 9.58333","1950-1970",105,8.59475390625293,6.29468735930277,8.57532589528305
2304,114.40854946795,73.6504555913135,7.34161273912797,11,1960,49.4667,9.58333,"49.4667 9.58333","1950-1970",111,7.03754082630526,6.49609360480099,4.35695642435356
1836,103.10109373506,95.6532745849719,7.96983853153764,11,1961,49.4667,9.58333,"49.4667 9.58333","1950-1970",100,9.03704897833408,3.96281241142424,3.69377769521541
1560,93.2802650614485,123.999044338651,8.24999981559813,11,1962,49.4667,9.58333,"49.4667 9.58333","1950-1970",118,4.87172120258395,8.46140606087283,4.87021728244651
1644,86.2303236771663,97.8657743644865,8.57499980833381,11,1963,49.4667,9.58333,"49.4667 9.58333","1950-1970",115,6.11475396168525,10.527499764692,6.38869550937544
1836,105.216293960076,80.8703926603912,7.46225789772166,11,1964,49.4667,9.58333,"49.4667 9.58333","1950-1970",118,5.79032773942855,6.00749986572191,4.71799989454448
1968,104.82853767826,41.5277555895125,6.89596758779859,11,1965,49.4667,9.58333,"49.4667 9.58333","1950-1970",127,5.29557365212651,6.06609361441224,4.43999990075827
2028,109.802894667776,66.2183818661827,7.01709661734921,11,1966,49.4667,9.58333,"49.4667 9.58333","1950-1970",115,6.98081951609767,5.87078111877781,3.95793469414196
2184,108.281841026382,49.9760085789769,5.97129018911191,11,1967,49.4667,9.58333,"49.4667 9.58333","1950-1970",117,6.54770477168018,10.173437272606,7.25677761557615
1596,97.7616767607279,84.1349205011453,7.26854822463206,11,1968,49.4667,9.58333,"49.4667 9.58333","1950-1970",109,6.96811459834886,6.06874986435287,3.79608687167258
1512,87.9653829564723,76.0496594397965,6.44999985583127,11,1969,49.4667,9.58333,"49.4667 9.58333","1950-1970",118,5.29098348829468,6.43718735611765,4.56119555022325
1668,92.4936532037871,79.6626608373651,7.13596758243418,11,1970,49.4667,9.58333,"49.4667 9.58333","1950-1970",125,3.94844253469625,5.29281238169642,4.28811101526436
1884,106.94493277759,42.9279178423809,5.94451599616197,12,1951,48.8833,12.6,"48.8833 12.6","1950-1970",117,5.43508184572957,5.60781237465562,4.08510860434288
1848,98.1409331474209,96.2842964739589,6.16548373315844,12,1952,48.8833,12.6,"48.8833 12.6","1950-1970",107,6.73024575120663,8.65937480644789,4.4135554569049
1800,97.288997858137,45.6426873805701,5.07806440262545,12,1953,48.8833,12.6,"48.8833 12.6","1950-1970",100,7.58901622381489,5.19593738386175,6.72315202363888
1824,102.527920719503,28.2815610897422,5.32790310671853,12,1954,48.8833,12.6,"48.8833 12.6","1950-1970",114,6.12581953520841,7.99578107128036,2.47967385761845
1536,92.4806231430444,87.5884274433434,7.09209661567283,12,1955,48.8833,12.6,"48.8833 12.6","1950-1970",121,3.72311467088026,8.73796855469118,3.80599991492927
1584,91.6304675716396,52.5046031567443,5.89774180365907,12,1956,48.8833,12.6,"48.8833 12.6","1950-1970",110,4.93836054535674,7.58234358052141,6.80586941309435
2520,115.732720364633,50.2345912317903,6.56967727251111,12,1957,48.8833,12.6,"48.8833 12.6","1950-1970",105,7.65213097650252,3.65609366827994,7.65880417663847
1752,96.4184276173943,48.752234192716,5.71822567863931,12,1958,48.8833,12.6,"48.8833 12.6","1950-1970",118,2.85524583781963,5.31359363123192,6.58733318609496
2280,110.694019570938,46.4558519460987,6.28532244015725,12,1959,48.8833,12.6,"48.8833 12.6","1950-1970",95,8.17557358775349,6.46999985538423,8.42043459439731
2304,107.953369682414,44.2701079595591,6.10629018609442,12,1960,48.8833,12.6,"48.8833 12.6","1950-1970",100,6.96188509029138,7.01499984320253,3.08282601804999
1812,101.860719216638,72.3766196902398,6.98048371494177,12,1961,48.8833,12.6,"48.8833 12.6","1950-1970",95,9.36155716780207,4.24015615522512,3.56988880909565
1404,88.0242228827002,112.838528539314,7.51709660617334,12,1962,48.8833,12.6,"48.8833 12.6","1950-1970",114,5.34483594610737,8.32578106390429,3.62847817976676
1656,83.0631294730214,55.2065172024058,5.8145159990677,12,1963,48.8833,12.6,"48.8833 12.6","1950-1970",110,5.24549168603281,10.5412497643847,6.34369551038127
1644,90.6350778253928,54.770210459799,6.33290308425503,12,1964,48.8833,12.6,"48.8833 12.6","1950-1970",112,5.65385233264294,5.7543748713797,4.99477766613579
1776,97.5798602394378,31.3879428141228,6.33693534222942,12,1965,48.8833,12.6,"48.8833 12.6","1950-1970",105,4.48131137524472,6.11531236331211,4.49826076902125
1800,101.156152666902,59.0743485892487,6.33467727776376,12,1966,48.8833,12.6,"48.8833 12.6","1950-1970",110,7.2366391825108,5.2198436333274,4.22782599245724
2004,101.922410146034,45.7227471490566,5.92758051266954,12,1967,48.8833,12.6,"48.8833 12.6","1950-1970",108,6.53073755894467,9.86281227954896,7.17144428415017
1524,93.3794838311221,68.270204980915,6.79967726737021,12,1968,48.8833,12.6,"48.8833 12.6","1950-1970",113,7.00016377796037,6.41406235663453,4.08304338699774
1428,81.9453249294729,61.7338545455145,5.74629019414105,12,1969,48.8833,12.6,"48.8833 12.6","1950-1970",121,5.65459003754449,6.39234360711998,4.87858684747682
1596,85.2935279107259,50.4278728674018,5.95225793147279,12,1970,48.8833,12.6,"48.8833 12.6","1950-1970",115,4.18803269327542,5.30796863135765,4.03499990981072
2880,132.719282373389,65.4355943346006,7.20112887130029,13,1951,48.4333,10.4167,"48.4333 10.4167","1950-1970",120,5.3017211929727,5.31671863116208,3.99521730200428
2328,117.340333290323,72.6936326420459,6.14048373371723,13,1952,48.4333,10.4167,"48.4333 10.4167","1950-1970",117,6.81106542153131,8.13093731825938,5.04011099845585
2256,112.101284741978,61.4365384078924,6.42064501777772,13,1953,48.4333,10.4167,"48.4333 10.4167","1950-1970",125,7.14106541415524,5.36187488015275,6.34391290168075
2436,119.843576230902,52.1010502960016,6.88677403961699,13,1954,48.4333,10.4167,"48.4333 10.4167","1950-1970",128,5.30729496333992,7.15468734008027,2.60663037651988
1692,101.514638970587,101.51801028534,8.08387078705334,13,1955,48.4333,10.4167,"48.4333 10.4167","1950-1970",117,3.73999991640449,7.87453107399051,3.8214443590285
2016,102.628922856032,59.4961322511756,6.61499985214323,13,1956,48.4333,10.4167,"48.4333 10.4167","1950-1970",130,4.66024579747473,6.90968734555645,6.54532594065708
2640,127.649457026057,66.296273090412,7.24129016072519,13,1957,48.4333,10.4167,"48.4333 10.4167","1950-1970",117,7.19778672436283,2.65593744063517,7.2049998389557
2112,107.288821386676,60.0316485039977,6.79419339652504,13,1958,48.4333,10.4167,"48.4333 10.4167","1950-1970",124,2.40926224123076,4.66296864577453,6.08655541951044
2616,120.895616170531,112.371802658053,9.11967721551416,13,1959,48.4333,10.4167,"48.4333 10.4167","1950-1970",121,7.50196704543272,5.56140612569288,7.99771721254143
2688,126.032611155901,103.410248435528,8.92193528445017,13,1960,48.4333,10.4167,"48.4333 10.4167","1950-1970",120,6.28967199056241,6.51828110430506,3.47097818328716
2052,112.835260035004,110.639573835295,8.55774174420343,13,1961,48.4333,10.4167,"48.4333 10.4167","1950-1970",118,8.43647522126615,3.48578117208672,3.0826665977637
1836,102.984035495409,144.203749589423,9.39548366096231,13,1962,48.4333,10.4167,"48.4333 10.4167","1950-1970",122,4.28983596968846,8.07578106949222,3.56945644195556
1656,91.6616377963793,97.6878135125219,8.20403207469011,13,1963,48.4333,10.4167,"48.4333 10.4167","1950-1970",120,5.33918020852887,9.76953103163396,5.86260856461266
2052,110.351911512352,114.387761497012,8.60112884000785,13,1964,48.4333,10.4167,"48.4333 10.4167","1950-1970",118,5.13499988522381,5.75609362134128,4.51455545464738
2292,114.188981046887,57.3344117547656,7.56999983079731,13,1965,48.4333,10.4167,"48.4333 10.4167","1950-1970",124,3.99303269763401,5.56093737570336,4.04728251823184
2148,115.6501863507,113.436578409636,8.89129012384482,13,1966,48.4333,10.4167,"48.4333 10.4167","1950-1970",119,6.23950805725744,4.98281238862546,2.97989123774206
2280,111.902919071937,52.1204834380043,6.49951598375675,13,1967,48.4333,10.4167,"48.4333 10.4167","1950-1970",123,5.92393429381926,9.94078102780622,6.61211096331891
1704,101.693547898647,93.701121434879,7.75387079442941,13,1968,48.4333,10.4167,"48.4333 10.4167","1950-1970",114,6.61303263907244,5.98937486612704,3.06836949663399
1728,94.2610037153861,84.1425845620309,7.18354822653196,13,1969,48.4333,10.4167,"48.4333 10.4167","1950-1970",124,5.03696710052976,5.63984362393967,3.83586947947903
1860,99.4122482440183,77.9192474628437,7.27983854696034,13,1970,48.4333,10.4167,"48.4333 10.4167","1950-1970",133,3.62762286973598,4.77859364319011,3.97055546680672
2148,118.062224007618,62.863071568854,6.8682256529348,14,1951,49.95,11.1667,"49.95 11.1667","1950-1970",121,4.87721300573989,4.86843739118194,3.54771731200668
1992,102.435119665705,121.185768035893,7.11419338937248,14,1952,49.95,11.1667,"49.95 11.1667","1950-1970",111,6.60090149180261,8.6637498063501,4.66188878468755
1800,99.5009002533772,98.5857738229789,8.83725786698802,14,1953,49.95,11.1667,"49.95 11.1667","1950-1970",116,7.6371309768378,4.87624989100732,6.70869550222288
2028,107.770520089343,35.1632357801901,5.87854825570098,14,1954,49.95,11.1667,"49.95 11.1667","1950-1970",119,5.49213102478229,6.9501560946519,2.75347819932453
1560,94.1987964070562,64.8115595609625,6.32709663277191,14,1955,49.95,11.1667,"49.95 11.1667","1950-1970",121,3.90991794539341,8.2824998148717,3.08733326432606
1680,93.4669506965497,47.4297937266411,5.75967729061602,14,1956,49.95,11.1667,"49.95 11.1667","1950-1970",124,4.03540974586713,7.01499984320253,6.21760855667779
2448,119.061199002444,53.2660620504113,6.53564501520727,14,1957,49.95,11.1667,"49.95 11.1667","1950-1970",114,7.00967197446916,2.26656244933838,7.57054330904604
1884,100.715005008718,53.6818711852844,6.08983857355892,14,1958,49.95,11.1667,"49.95 11.1667","1950-1970",124,2.06885241277394,4.16281240695389,5.98277764405227
2376,114.063323496546,65.2419153512055,7.34806435188699,14,1959,49.95,11.1667,"49.95 11.1667","1950-1970",105,8.08647522908926,5.01656238787109,7.58423896091383
2316,110.138716124389,78.0064105150504,7.92870950019888,14,1960,49.95,11.1667,"49.95 11.1667","1950-1970",113,6.05704904494227,5.55843737575924,3.30499992612749
1860,102.740000060018,80.8765157159712,7.3519353195424,14,1961,49.95,11.1667,"49.95 11.1667","1950-1970",97,8.42598341822197,2.47093744477024,2.45211105630216
1488,90.0016396681641,102.190866639646,7.28596757908141,14,1962,49.95,11.1667,"49.95 11.1667","1950-1970",118,3.9486884363301,7.21546858872171,3.15499992948025
1656,83.4297619281124,68.7054798702481,6.71709662405474,14,1963,49.95,11.1667,"49.95 11.1667","1950-1970",122,4.96918021679902,9.20359354428365,5.11565205956931
1776,100.982839774574,81.9764753630495,7.35951596453425,14,1964,49.95,11.1667,"49.95 11.1667","1950-1970",127,4.55450809492012,4.23828115526703,3.58844436423646
1932,99.7802139317699,33.9906898716729,6.43451598520962,14,1965,49.95,11.1667,"49.95 11.1667","1950-1970",126,3.77073762063548,4.85781239141943,3.35869557710122
1944,106.376130538771,57.0046784204748,6.52677404766362,14,1966,49.95,11.1667,"49.95 11.1667","1950-1970",116,5.86483593448447,4.52328114889679,2.75141298197939
2124,108.301095040853,40.2735385771841,5.34241923542633,14,1967,49.95,11.1667,"49.95 11.1667","1950-1970",118,5.28909824243518,9.39390604002983,6.10199986360967
1572,95.0394864043775,86.5544362462671,7.16822564622928,14,1968,49.95,11.1667,"49.95 11.1667","1950-1970",115,5.81926216501132,5.3131248812424,2.81728254572448
1488,84.7926496489832,75.8567090222738,6.67129017346569,14,1969,49.95,11.1667,"49.95 11.1667","1950-1970",124,4.32336055910306,5.78703112064977,3.55684774658521
1548,88.0340699813079,62.0934181944925,6.27145147272536,14,1970,49.95,11.1667,"49.95 11.1667","1950-1970",126,2.52155732068798,4.29171865407261,2.50444438846575
1956,108.107547247131,70.9874210477033,7.49241918737009,15,1951,50.3,10.4667,"50.3 10.4667","1950-1970",124,4.7808195652715,4.92703113987227,3.58347818077258
1896,105.810789508818,96.4755462419172,7.1048385508719,15,1952,50.3,10.4667,"50.3 10.4667","1950-1970",127,7.13844246339419,8.30828106429544,5.25011099376198
1500,93.8363971111338,79.4772910522774,7.60580628160988,15,1953,50.3,10.4667,"50.3 10.4667","1950-1970",130,7.34401622929107,4.65343739598757,6.49815202866802
1980,105.620843356824,43.1849284843348,6.6125804973586,15,1954,50.3,10.4667,"50.3 10.4667","1950-1970",134,5.39409824008824,7.17734358957387,2.51065211779559
1536,97.5324233162887,88.6304349137652,7.6109675718171,15,1955,50.3,10.4667,"50.3 10.4667","1950-1970",138,3.66467204923574,8.48015606045374,3.65699991825968
1668,92.9009644203473,59.5124807518361,6.66145146400818,15,1956,50.3,10.4667,"50.3 10.4667","1950-1970",136,4.50508186651669,7.33734358599759,6.47597811612017
2496,123.367029974625,82.2325607967699,7.94419337082053,15,1957,50.3,10.4667,"50.3 10.4667","1950-1970",123,7.33860639334641,2.66749994037673,7.75315200061659
1596,96.2452767396114,43.5006037117469,6.12564502437148,15,1958,50.3,10.4667,"50.3 10.4667","1950-1970",134,2.12401634596716,4.02499991003424,6.37966652407
2232,104.139601716059,58.5954198083741,7.23774177370773,15,1959,50.3,10.4667,"50.3 10.4667","1950-1970",104,8.38122932086164,5.55374987586401,7.84141286820902
2268,107.32694195926,60.4122433555879,6.93338694180092,15,1960,50.3,10.4667,"50.3 10.4667","1950-1970",120,6.54057362429859,5.82921861970681,3.3280434038733
1872,99.2763608361242,66.5522419710383,7.43935467242714,15,1961,50.3,10.4667,"50.3 10.4667","1950-1970",106,8.68778669105873,3.02109368247329,2.38922216881894
1596,94.4183454947927,118.551710550913,8.33338691050848,15,1962,50.3,10.4667,"50.3 10.4667","1950-1970",130,4.18147531637281,7.54468733136309,3.66499991808087
1500,75.3511254728973,81.8481972253166,7.09596758332825,15,1963,50.3,10.4667,"50.3 10.4667","1950-1970",124,5.01598349444141,9.47515603821375,5.6202172656827
1704,95.8770893335398,95.8166270610029,8.36096755505329,15,1964,50.3,10.4667,"50.3 10.4667","1950-1970",110,4.64418022406333,4.83343739196425,4.15377768493361
1836,100.885559738011,51.0250098034189,7.08548371259484,15,1965,50.3,10.4667,"50.3 10.4667","1950-1970",133,4.26377039650058,5.48343737743562,3.42228253220167
1752,102.58541177974,98.4036201141923,8.125644979668,15,1966,50.3,10.4667,"50.3 10.4667","1950-1970",123,6.4007375618504,5.40515612918534,3.22152166712381
2124,105.366579479095,66.991661400766,7.06499984208494,15,1967,50.3,10.4667,"50.3 10.4667","1950-1970",132,5.98803265304228,9.50968728744192,6.23788874946121
1584,96.0685634150863,133.517445661433,9.24322559984942,15,1968,50.3,10.4667,"50.3 10.4667","1950-1970",130,6.33688510426122,5.44531237828778,3.67793470040045
1740,93.1580175229403,120.391795506738,8.44483852092056,15,1969,50.3,10.4667,"50.3 10.4667","1950-1970",129,4.31106547741067,5.91734361773706,3.89913034763025
1608,91.5789312865614,66.1061895808431,6.26741921475097,15,1970,50.3,10.4667,"50.3 10.4667","1950-1970",135,3.14098353635092,4.44765615058714,3.09422215306097
2184,118.407605378561,63.8604455295831,6.98548371483001,16,1951,52.4,9.45,"52.4 9.45","1950-1970",143,5.10885234482464,5.25234363260097,4.08336947394697
1992,106.207049423225,118.163899035196,7.35774177102552,16,1952,52.4,9.45,"52.4 9.45","1950-1970",106,6.94073754978046,7.87249982403591,5.2529998825863
1920,101.65825583166,106.197231345188,9.11935463487621,16,1953,52.4,9.45,"52.4 9.45","1950-1970",98,7.21934410093016,4.91765614008182,6.41043463932431
2040,110.431975929934,90.0601540414716,7.79709659991485,16,1954,52.4,9.45,"52.4 9.45","1950-1970",125,5.29721299635216,7.28453108717804,2.52717385655674
1572,94.7254695826774,114.801533477332,8.14532239858301,16,1955,52.4,9.45,"52.4 9.45","1950-1970",122,3.76180319460567,8.42015606179484,3.74144436081664
1788,97.4676415313319,88.5662597494992,7.74919337517912,16,1956,52.4,9.45,"52.4 9.45","1950-1970",124,4.24631138049738,6.49937485472765,6.78510854399318
2508,122.073166523622,72.5958897011616,7.26435467633869,16,1957,52.4,9.45,"52.4 9.45","1950-1970",106,7.46090147258012,3.92359366230085,7.70249982783571
1908,101.889929293979,51.1685911553526,6.31951598778007,16,1958,52.4,9.45,"52.4 9.45","1950-1970",123,3.06073763650521,3.66656241804594,5.97888875525031
2388,113.0406387773,104.40754891041,8.86677399536054,16,1959,52.4,9.45,"52.4 9.45","1950-1970",106,8.29540965064871,5.55671862579766,7.5702172220968
2316,113.265866203351,100.579278833835,8.96999979950488,16,1960,52.4,9.45,"52.4 9.45","1950-1970",108,6.30278674436764,6.96828109424678,4.76521728479344
1908,103.127579326488,93.3016961295539,7.90064498469714,16,1961,52.4,9.45,"52.4 9.45","1950-1970",97,8.58475390647645,3.51921867133933,2.27688883799646
1668,94.1269859121629,129.545669524613,8.41725787637575,16,1962,52.4,9.45,"52.4 9.45","1950-1970",115,4.48393432600576,8.20484356660745,4.61217380995336
1644,84.4495473412952,123.008824279412,9.82032236114385,16,1963,52.4,9.45,"52.4 9.45","1950-1970",118,6.08065560179167,8.79671855337801,6.48173898555662
1812,101.720593703538,87.7621194452566,7.72435466605689,16,1964,52.4,9.45,"52.4 9.45","1950-1970",110,4.84172120325451,4.74906239385018,5.36355543567075
1932,104.568058605241,47.6839826808036,7.02741919776365,16,1965,52.4,9.45,"52.4 9.45","1950-1970",111,5.2035244738561,5.68906237283954,2.47043472739018
1980,109.848385429229,159.655053252354,10.6566126650319,16,1966,52.4,9.45,"52.4 9.45","1950-1970",114,6.4385244462517,4.88437489082571,3.8972825215846
2160,109.188999441942,64.6901928364499,6.68032243132832,16,1967,52.4,9.45,"52.4 9.45","1950-1970",121,6.54131132920013,9.5568747863872,6.71322207217001
1632,95.854403172223,148.044027155227,9.00096754074818,16,1968,52.4,9.45,"52.4 9.45","1950-1970",109,7.66237687791285,5.86031236901181,5.02989119192099
1596,89.0182435514426,139.890229916391,8.84677399580757,16,1969,52.4,9.45,"52.4 9.45","1950-1970",121,3.70475401555295,7.19515608917573,4.48184772590985
1608,92.1965399966072,93.4710586735562,7.62564499084387,16,1970,52.4,9.45,"52.4 9.45","1950-1970",127,3.91557368297191,5.71546862224932,3.36833325804522
2736,123.489711815438,56.3972948676676,6.90806436172176,17,1951,49.45,10.3167,"49.45 10.3167","1950-1970",144,4.90557366084369,4.8406248918036,3.60423904987376
2364,121.591079530055,146.567364501683,8.33516110401721,17,1952,49.45,10.3167,"49.45 10.3167","1950-1970",108,6.75049165239344,8.28546856480534,4.97999988868833
2628,122.609628081461,69.3066512497162,7.75758047176585,17,1953,49.45,10.3167,"49.45 10.3167","1950-1970",93,7.29909819750818,4.75312489375938,6.38793463982723
2244,115.262383725934,41.4241260174158,6.24999986030161,17,1954,49.45,10.3167,"49.45 10.3167","1950-1970",117,5.36147528999775,6.95156234462047,2.27739125344416
1860,101.185378690094,90.712158160317,7.94258046763078,17,1955,49.45,10.3167,"49.45 10.3167","1950-1970",120,3.46639336514302,8.33921856360394,3.47533325565358
2196,103.945803309318,64.0342637264056,6.86596758846915,17,1956,49.45,10.3167,"49.45 10.3167","1950-1970",112,4.30319662512753,7.24281233811053,6.46423898594778
3216,139.43284641259,58.36055285434,6.83419339563097,17,1957,49.45,10.3167,"49.45 10.3167","1950-1970",105,7.12688508660334,2.7270311890461,7.61891287318228
1932,104.297102367106,86.1599198899356,8.03854820742122,17,1958,49.45,10.3167,"49.45 10.3167","1950-1970",127,1.86426225341246,4.59796864722739,6.35455541352017
2472,120.275208705617,85.6739615512446,8.20548368756089,17,1959,49.45,10.3167,"49.45 10.3167","1950-1970",102,8.0073768702015,5.43718737846939,8.01999982073903
2520,120.737952440668,51.554107397754,7.31290306235033,17,1960,49.45,10.3167,"49.45 10.3167","1950-1970",109,6.49688510068494,5.88484361846349,3.45163035763266
2388,117.771256947583,65.8880659128013,6.75387081678116,17,1961,49.45,10.3167,"49.45 10.3167","1950-1970",100,8.61532767628488,3.25406242726604,2.971888822462
2304,110.34396645496,109.573954386991,8.93080625199382,17,1962,49.45,10.3167,"49.45 10.3167","1950-1970",115,4.34467203403655,7.9282810727891,3.86173904411819
1860,93.5075115072405,93.9160770510017,8.69338690246185,17,1963,49.45,10.3167,"49.45 10.3167","1950-1970",118,5.23811463701737,9.90937477850821,5.72923900237631
2172,112.031836991396,119.558920535756,8.05612885218955,17,1964,49.45,10.3167,"49.45 10.3167","1950-1970",114,5.06688513264793,5.40531237918185,4.00533324380716
2016,103.664905600211,63.3331236003626,7.73935466572162,17,1965,49.45,10.3167,"49.45 10.3167","1950-1970",131,4.39106547562253,5.42234362880117,3.79402165432744
2304,113.229366258808,84.0600797994764,6.28806437557984,17,1966,49.45,10.3167,"49.45 10.3167","1950-1970",106,6.30172117062096,5.13265613527619,3.36684775083204
2820,124.022057679298,68.5430846411052,7.57741918547019,17,1967,49.45,10.3167,"49.45 10.3167","1950-1970",108,5.86590150823114,9.90046852870728,6.71622207210296
